x,y,z,LR
-26.734241,14.753859,43.749245,L
-28.805557,11.58804,48.778572,L
-17.183659,-8.99711,68.208725,L
-19.469172,-2.3798354,72.127365,L
-13.8379,-5.9607096,72.8046,L
-10.019067,-4.3009176,68.592545,L
-11.165403,47.878334,-0.9683245,L
-8.669307,46.839558,0.53594095,L
-10.370733,49.0729,3.2861316,L
-3.0413404,40.09328,45.714302,L
-5.044127,36.66495,39.315144,L
-4.64124,31.891644,44.776035,L
-3.1643386,25.105078,44.661858,L
-4.2111874,28.245096,50.059597,L
-44.165997,48.387596,-9.851305,L
-38.898537,47.8696,-14.829336,L
-39.90988,54.17683,-10.260907,L
-4.927607,58.76873,-0.38017097,L
-4.1738772,59.17222,-6.0359535,L
-6.9410124,51.29727,-3.7050889,L
-10.641063,47.1322,-6.154035,L
-37.25388,19.629612,24.16692,L
-40.57156,18.51991,22.64626,L
-39.10902,22.704594,22.042904,L
-40.21592,48.69236,-0.15805233,L
-40.46047,41.861893,-1.2747692,L
-41.01233,44.14264,-5.483022,L
-45.341084,40.93379,-9.689284,L
-38.63279,-31.959705,13.995628,L
-41.253185,-28.364964,13.138471,L
-35.114185,-28.652472,14.915924,L
-36.825584,9.141806,9.504236,L
-35.302574,5.4360704,11.042848,L
-34.010887,12.546656,10.059571,L
-32.47033,15.119867,10.357702,L
-34.482002,18.808477,8.8646,L
-61.81077,-26.648102,30.29418,L
-65.819626,-31.716553,30.270496,L
-65.48676,-28.6151,25.881907,L
-35.97169,-31.342157,19.055508,L
-37.949226,-34.43412,16.026783,L
-37.180695,-33.954628,14.402037,L
-40.75458,-33.62263,8.968544,L
-48.694347,-68.75217,24.605711,L
-45.967514,-68.49014,18.70778,L
-43.84179,-64.481735,22.97633,L
-59.772987,-54.079926,14.399126,L
-54.012886,-51.438557,12.268611,L
-60.81201,-48.791843,10.5900955,L
-60.230873,-44.61131,8.048733,L
-65.759026,-45.44035,12.198179,L
-28.347591,-53.392475,43.969334,L
-27.827793,-56.747902,43.428642,L
-28.970282,-55.24845,40.280994,L
-41.32941,-69.2356,33.427803,L
-41.827694,-73.78197,35.605324,L
-47.410175,-71.52138,30.88941,L
-47.096733,-74.6444,25.46009,L
-13.498842,-66.84645,30.674936,L
-17.540144,-70.88304,24.870098,L
-16.751432,-71.31145,28.652576,L
-24.856228,-83.50725,20.882557,L
-18.568075,-88.118965,21.851162,L
-20.99771,-86.03779,17.33693,L
-21.08274,-89.40055,15.985123,L
-24.458752,-83.0785,14.592947,L
-15.891748,-41.9123,52.635475,L
-16.622398,-41.270927,48.382053,L
-15.020819,-44.137405,51.268696,L
-2.5365195,-72.489,35.037,L
-1.9868925,-65.47508,35.032726,L
-6.426716,-71.03921,30.880249,L
-9.519584,-68.613525,28.316631,L
-2.103415,18.828625,20.959402,L
-0.57406557,12.635056,19.269325,L
-1.032037,12.616282,23.584354,L
-3.009899,-28.224543,28.566202,L
-5.561237,-28.38793,28.700125,L
-4.893457,-33.566906,27.603708,L
-5.1629148,-38.456875,26.033997,L
-1.4670767,-37.92223,28.055521,L
-15.3292675,25.029346,-26.118856,L
-18.338802,19.004831,-25.00736,L
-12.452977,19.827406,-25.184708,L
-28.772823,-20.8558,-11.789254,L
-32.34451,-19.078066,-15.292658,L
-37.101387,-22.32166,-14.83563,L
-36.984974,-23.06078,-17.624517,L
-38.799416,-26.86636,-14.336111,L
-49.311424,-3.4863791,-5.6190886,L
-58.251617,5.6150713,-5.4665403,L
-50.466366,3.4914596,-7.118477,L
-26.854641,13.118909,-33.070347,L
-27.612192,18.412197,-39.56225,L
-22.802868,11.494299,-42.042107,L
-26.367203,6.1769524,-45.989796,L
-20.417562,4.727746,-40.77543,L
-57.84204,-62.761482,-2.1486344,L
-55.856354,-63.38935,-5.1773024,L
-57.13865,-57.43032,-5.8319917,L
-56.051624,-22.426867,-23.854729,L
-55.100792,-29.287022,-24.121288,L
-56.52949,-24.553541,-28.061329,L
-57.589172,-25.30306,-33.768684,L
-57.323914,-18.31867,-32.64568,L
-10.359996,-90.04732,2.8082645,L
-9.797173,-88.27121,0.603976,L
-9.50343,-91.751625,-1.9396288,L
-35.119194,-73.83836,-19.089605,L
-27.634912,-75.25148,-14.979251,L
-35.356274,-66.8052,-18.70555,L
-34.06636,-61.45747,-18.698055,L
-41.81126,-59.285133,-23.719387,L
-6.0799704,-27.099304,6.5615034,L
-6.927451,-28.405533,1.3742602,L
-8.759024,-32.094242,2.9904485,L
-14.144681,-51.95232,-9.779776,L
-16.947739,-45.351246,-13.17804,L
-21.851337,-49.874367,-10.11447,L
-24.673508,-46.410645,-8.5988245,L
-23.944736,-53.788292,-7.623338,L
-45.95805,-14.366705,46.516357,L
-51.688942,-8.50061,51.125076,L
-48.066982,-9.821227,52.601856,L
-33.907402,-7.168077,48.57711,L
-37.676804,-5.4511366,45.4429,L
-32.527306,-5.503292,46.569714,L
-31.513178,-2.4419842,49.85295,L
-27.529514,-4.685853,47.94519,L
-42.5226,-23.733433,55.100014,L
-42.644016,-20.436237,52.49756,L
-39.244747,-23.468811,48.25544,L
-36.595745,-15.765974,48.002342,L
-33.82545,-18.140633,43.132965,L
-38.169815,-15.801111,44.094658,L
-41.275642,-16.406427,40.58608,L
-21.716534,-30.460901,58.078106,L
-26.447815,-28.939945,64.75208,L
-25.870865,-28.947153,56.868286,L
-34.501938,-28.241858,50.87099,L
-34.669296,-29.29502,55.943573,L
-38.920784,-27.167957,55.82359,L
-42.382084,-23.902699,61.86219,L
-19.258486,-15.684019,65.0981,L
-17.845724,-17.143574,69.75381,L
-21.886404,-16.870579,71.89433,L
-22.188057,-26.653753,57.4182,L
-19.653606,-26.843384,61.22158,L
-19.33508,-29.477804,56.313072,L
-18.02737,-31.77572,58.963562,L
-24.649921,-2.725997,48.174603,L
-25.29716,-7.3465614,47.540768,L
-24.795643,-12.759374,61.306244,L
-23.246262,-11.340124,56.949085,L
-21.22134,-13.839502,61.074883,L
-18.855303,-13.175479,61.63914,L
-10.48731,68.75206,12.716924,L
-5.874072,65.892784,15.561758,L
-10.573956,65.473785,19.08176,L
-15.714636,53.165154,34.0172,L
-12.054125,57.92848,31.935436,L
-11.834654,52.258728,38.669727,L
-6.613131,51.621513,43.440826,L
-12.840158,46.972275,43.9339,L
-31.984894,51.59677,6.130399,L
-28.830725,50.59952,1.4285914,L
-26.963406,49.825935,4.6124873,L
-23.797699,63.336742,13.285853,L
-23.78248,62.431557,6.366681,L
-17.525455,66.5258,9.046062,L
-10.101355,68.23314,6.1786876,L
-44.416313,34.688416,28.941244,L
-44.533672,34.97341,23.95191,L
-43.694344,39.9233,26.234665,L
-34.141144,52.541523,18.050562,L
-38.82167,49.070026,17.335438,L
-36.596943,54.796185,14.15077,L
-38.633125,53.659935,8.036467,L
-41.121254,-17.937023,16.008047,L
-39.350418,-17.381073,18.2667,L
-43.692905,-13.5568495,16.383526,L
-48.39592,1.0993804,2.1368299,L
-45.065895,-2.544462,9.192732,L
-45.239273,2.6295495,4.6998644,L
-41.298214,3.9197414,6.013611,L
-44.56841,8.702321,-1.0013095,L
-63.33123,-17.626625,21.940304,L
-58.64779,-20.865208,20.857197,L
-59.98457,-19.182014,17.879972,L
-51.12283,-14.247645,12.686911,L
-50.568157,-19.539291,12.095044,L
-44.61405,-18.623081,12.514041,L
-40.961327,-24.109983,15.678833,L
-47.893566,-65.69151,34.54244,L
-45.024506,-63.053345,30.23671,L
-51.908966,-63.27762,31.689438,L
-51.886467,-52.961037,31.193348,L
-51.616352,-55.12403,28.32217,L
-53.729694,-53.152374,27.517773,L
-56.377777,-54.350403,23.89443,L
-59.226402,-53.89386,27.395702,L
-36.377846,-50.320435,34.820522,L
-37.241196,-53.8079,36.14073,L
-40.721607,-54.232185,37.18472,L
-51.529533,-60.523094,42.8745,L
-47.981083,-62.24925,45.752743,L
-50.107582,-65.98201,40.68117,L
-44.698334,-66.564156,38.04097,L
-5.527871,-75.423134,42.52658,L
-12.39517,-75.05216,40.6976,L
-10.572858,-78.350624,44.114765,L
-17.534388,-72.11738,43.06859,L
-19.415411,-76.60915,45.47196,L
-22.010227,-73.10996,39.32648,L
-23.97177,-76.16353,32.889816,L
-23.02394,-69.99205,33.50299,L
-4.67299,-53.341248,61.47711,L
-4.947524,-52.495827,56.79427,L
-5.549777,-56.53301,56.872467,L
-3.8128362,-68.49418,53.19352,L
-7.3813834,-62.350384,51.7234,L
-3.020514,-68.86769,48.33304,L
-2.8041868,-69.672104,43.916893,L
-3.7748554,10.748817,37.27711,L
-1.7933247,6.515776,33.01661,L
-1.791205,3.9986625,38.473984,L
-6.080912,-13.855588,42.26606,L
-1.6071942,-10.349197,41.171688,L
-2.2938473,-16.76376,42.28866,L
-0.80983466,-20.766766,38.2799,L
-2.6044805,-23.634571,43.97898,L
-4.116075,20.865963,-27.819534,L
-8.665827,17.591003,-22.211386,L
-4.532626,14.403387,-22.759848,L
-4.9916043,-8.422663,-13.28787,L
-6.6200347,-3.0519364,-14.938812,L
-8.832363,-13.085182,-18.525736,L
-14.028361,-16.365353,-18.603815,L
-12.380946,-20.474838,-20.465525,L
-41.0357,-8.334016,-9.54152,L
-41.964264,-7.079795,-15.584126,L
-41.04789,-5.724591,-12.7136345,L
-39.151295,5.2562933,-15.170423,L
-40.228973,0.9362313,-18.433392,L
-37.53443,4.3079085,-20.258808,L
-35.22129,7.41969,-24.68227,L
-33.396606,5.2093205,-21.050028,L
-59.529915,-40.48065,-4.0476317,L
-65.34601,-39.64936,-6.1674185,L
-59.090252,-37.439686,-7.8824997,L
-58.149628,-22.429758,-12.643362,L
-64.40946,-26.132162,-10.34506,L
-66.61928,-20.606861,-13.020872,L
-67.1477,-20.048416,-17.725153,L
-65.45434,-14.212982,-14.822408,L
-14.782817,-102.4069,-9.346628,L
-14.489141,-99.86685,-13.902962,L
-18.550497,-100.16936,-17.632305,L
-37.07628,-89.47528,-17.417906,L
-28.951824,-90.410034,-18.35496,L
-36.829815,-84.47526,-19.017887,L
-35.732624,-80.392235,-16.828318,L
-41.696346,-79.31527,-15.506836,L
-6.418209,-42.52178,4.6088285,L
-9.627638,-41.01734,2.6836777,L
-7.7796707,-44.950317,2.2007852,L
-21.96747,-59.343903,1.378629,L
-20.369322,-53.6446,-0.53770477,L
-18.039211,-57.515514,0.7599827,L
-12.099581,-54.212517,-0.034143947,L
-8.261519,-59.335377,2.4016087,L
-62.46319,1.946201,22.712406,L
-59.309643,8.449822,20.00409,L
-58.579376,9.10651,25.253773,L
-42.98639,1.2571993,30.493917,L
-43.297707,4.691316,27.135962,L
-37.655552,3.646133,27.978367,L
-35.567867,8.164603,26.66952,L
-35.370296,6.873646,28.887817,L
-45.843636,4.994218,45.378933,L
-42.953556,2.8766212,39.64147,L
-39.73008,6.0278497,42.847553,L
-43.75808,21.07368,44.43805,L
-43.71011,14.107748,40.04611,L
-45.01687,19.706799,38.46595,L
-42.6703,17.902702,33.958847,L
-46.734253,23.953335,38.364742,L
-47.152393,28.368855,34.476715,L
-41.033394,27.576916,37.6916,L
-27.955685,27.708231,39.202385,L
-30.393564,33.337307,41.295242,L
-26.779888,33.977074,38.732857,L
-27.867254,36.455967,33.62066,L
-23.740286,34.33792,35.685326,L
-42.3623,-38.408546,41.428955,L
-45.84349,-38.286167,44.73967,L
-44.13598,-34.116444,39.05266,L
-47.781227,-27.10288,35.997723,L
-47.877518,-29.033508,35.146282,L
-50.167053,-26.367304,34.593178,L
-53.677055,-26.613827,34.063572,L
-52.55265,-24.076838,34.29931,L
-46.00154,-18.34173,46.588215,L
-54.428047,-16.21756,50.921364,L
-50.195293,-18.534845,44.59797,L
-51.433605,-13.453549,33.251495,L
-56.57659,-13.422925,41.644196,L
-60.03031,-11.255964,39.059406,L
-60.98512,-16.869396,36.102165,L
-62.90753,-9.929269,35.105705,L
-64.88476,-11.402564,30.535131,L
-60.2445,-7.4155703,29.993195,L
-55.88978,-4.9903984,23.69288,L
-55.485363,-8.003774,20.407421,L
-57.47346,-4.135512,20.88081,L
-59.02066,-4.070052,17.410528,L
-20.316479,-54.54668,63.402576,L
-24.175455,-59.88814,67.20677,L
-24.52377,-54.308723,66.58896,L
-30.033611,-45.92422,62.29818,L
-33.88248,-51.300953,65.577805,L
-37.840694,-50.264538,62.58468,L
-37.08767,-54.09723,56.08839,L
-39.663826,-49.723743,58.7104,L
-33.164253,-34.953407,68.05902,L
-28.385956,-36.979088,58.596325,L
-32.692024,-36.92996,60.007607,L
-33.77692,-38.45302,48.090714,L
-34.166298,-40.381996,52.369087,L
-34.538612,-41.75509,48.437492,L
-38.631386,-46.333122,49.04716,L
-37.08298,-43.764297,45.650272,L
-35.53011,-46.541954,40.017487,L
-35.19787,-42.204205,42.868248,L
-37.064705,-34.953472,37.990273,L
-37.139412,-39.75641,39.645203,L
-39.81179,-38.966755,40.046112,L
-42.813667,-41.711063,41.592384,L
-3.3488107,-10.44706,54.963013,L
-2.2317185,-16.375744,50.210064,L
-2.0280914,-15.807345,55.676655,L
-5.8711762,-23.698887,62.759132,L
-6.88369,-24.80129,58.01048,L
-3.6053529,-29.1515,57.374077,L
-3.4809258,-35.48957,52.62044,L
-3.4824162,-34.774162,57.80539,L
-13.32912,-26.080175,75.70696,L
-8.220992,-24.783148,77.23241,L
-8.91772,-31.31928,73.202675,L
-7.3138976,-41.242107,75.90302,L
-2.8191295,-42.460648,70.610245,L
-8.1465,-44.487232,69.50369,L
-10.501379,-43.16289,64.39412,L
-14.261393,-43.22246,68.88264,L
-10.734712,-47.558548,68.12157,L
-12.010409,-47.653587,73.38751,L
-18.993275,-50.022144,63.310883,L
-16.287897,-53.14911,67.33151,L
-17.1011,-53.045025,61.973854,L
-17.450907,-55.93873,61.449932,L
-21.869228,37.85811,34.60821,L
-21.837963,31.71868,34.261078,L
-22.657253,24.04452,45.304024,L
-21.938334,29.163782,42.40556,L
-24.144405,31.266363,49.062946,L
-19.598932,36.708576,52.2112,L
-20.013035,30.643942,54.52113,L
-22.263714,3.5140915,52.02669,L
-21.619116,8.842122,51.519684,L
-20.897984,6.921996,55.357964,L
-15.874247,9.843496,64.33793,L
-19.310726,14.316638,62.725075,L
-14.4808445,15.414429,60.39019,L
-12.527761,23.09531,60.007343,L
-10.321069,18.939724,64.58191,L
-4.4514756,19.942352,63.451916,L
-7.1174994,14.376155,67.97951,L
-6.1730433,-5.5206137,61.75495,L
-2.7828667,0.6497612,63.397346,L
-3.488425,-5.379958,58.249046,L
-2.6951258,-3.5086644,54.018818,L
-2.1069388,30.473225,-8.885933,L
-2.5868359,26.706387,-4.404686,L
-3.0707319,32.781998,-4.827006,L
-1.9851639,43.149574,6.6833143,L
-2.0797696,36.43873,5.013434,L
-2.2813303,36.03577,10.689744,L
-2.8813243,30.793346,14.4114895,L
-1.6476603,35.668125,16.812092,L
-3.992661,52.281822,18.351463,L
-7.322564,47.61248,14.076833,L
-6.4946313,45.12571,19.917149,L
-6.9175673,31.121109,30.227123,L
-10.012045,34.468178,24.819958,L
-10.846205,29.323124,27.377695,L
-9.651854,28.55595,26.17869,L
-11.424303,23.653797,29.907528,L
-9.455832,19.648895,32.753887,L
-11.485489,19.702139,33.807587,L
-8.0810995,14.348058,45.950684,L
-9.220535,12.931068,41.482853,L
-6.9434004,10.662687,44.91205,L
-7.801099,4.5466843,45.366768,L
-5.5674686,6.37857,49.657948,L
-46.92436,25.985296,-13.563019,L
-44.15044,23.356585,-15.661446,L
-43.678345,28.500132,-17.53774,L
-28.688131,38.604267,-12.676299,L
-29.457388,35.497234,-9.831483,L
-25.331205,36.533356,-12.929593,L
-22.21092,33.890587,-15.788696,L
-23.788675,39.389465,-19.313162,L
-21.817837,55.902245,-5.186801,L
-25.8001,61.79032,-7.995291,L
-17.877895,59.27112,-10.568335,L
-2.3709278,57.104298,-24.166159,L
-9.6439085,57.50637,-23.848326,L
-6.890554,50.701668,-27.316471,L
-8.757623,43.901955,-26.508926,L
-5.1987886,44.5989,-27.152039,L
-4.4773774,38.271435,-29.942907,L
-1.2212715,42.5779,-26.983164,L
-8.011347,37.60076,-10.9064,L
-7.7039146,34.59065,-13.77908,L
-4.4707785,32.481712,-13.103096,L
-3.2544732,26.40144,-11.844867,L
-48.386635,5.4652014,16.002478,L
-50.719425,6.257924,10.578715,L
-48.32669,7.6588106,15.1561985,L
-54.907196,18.339685,22.620743,L
-56.056652,13.397519,16.145748,L
-56.996815,17.607523,15.32529,L
-50.556618,17.053158,8.528898,L
-55.261707,20.234066,11.505621,L
-39.917633,33.291485,16.72795,L
-41.533897,29.472748,16.513916,L
-37.97819,32.399178,13.447464,L
-52.293976,34.058163,0.2219781,L
-52.096016,33.944736,7.046637,L
-53.130413,28.733698,2.13691,L
-48.68835,25.088287,3.7361279,L
-45.384808,27.042255,1.8090979,L
-39.04439,26.144098,3.3680356,L
-43.093575,28.341873,-0.61389786,L
-50.15327,33.206627,-13.929159,L
-43.138203,31.67984,-7.3498216,L
-45.355152,29.229914,-9.926907,L
-37.473602,27.228373,-3.503886,L
-62.010048,-19.854969,3.5881805,L
-64.90143,-15.87424,2.393539,L
-58.4304,-19.042065,3.324037,L
-43.54698,-19.833614,7.4646883,L
-51.241158,-16.808737,7.9737296,L
-44.77184,-17.071678,2.6058998,L
-47.2294,-14.358978,-0.84457624,L
-43.132668,-21.372272,-1.6854131,L
-36.678535,-16.064377,17.517788,L
-35.256573,-23.805328,13.172668,L
-37.35628,-16.015614,15.354162,L
-39.039444,-7.1667495,9.8218775,L
-41.706276,-14.304004,9.012889,L
-42.75556,-13.304514,4.3379526,L
-39.645836,-18.623232,-2.6443303,L
-42.1827,-12.029413,-0.22334321,L
-41.093983,-11.211886,-4.3613253,L
-41.37824,-5.327852,3.5008793,L
-30.96461,19.14426,8.459459,L
-33.24597,12.644972,5.7207613,L
-31.947887,20.911499,6.0844526,L
-33.42868,22.222668,2.9606242,L
-29.813702,26.924265,3.273225,L
-56.82384,-35.863503,47.297897,L
-58.0884,-43.293755,45.63639,L
-59.703003,-38.636066,43.68147,L
-56.36376,-39.250587,31.638302,L
-59.30033,-41.426125,33.660156,L
-55.45537,-43.40398,30.293407,L
-58.204884,-46.26818,26.807627,L
-52.83913,-44.83566,27.16985,L
-54.310974,-27.101572,14.61015,L
-57.42037,-32.072914,17.70299,L
-51.424072,-33.261887,16.408989,L
-43.298843,-38.719875,16.537899,L
-44.56539,-38.622906,21.226978,L
-47.642235,-39.49226,18.554943,L
-52.314808,-41.41152,19.589073,L
-53.600075,-37.630333,15.467012,L
-61.01826,-35.571297,14.295797,L
-54.69172,-34.746216,11.979801,L
-50.514854,-26.792425,3.690043,L
-56.046745,-27.488556,7.3134336,L
-58.619164,-23.660696,4.8254824,L
-67.20204,-21.912811,3.8491344,L
-43.976234,-79.955734,11.169497,L
-48.927197,-80.98057,7.80336,L
-50.1621,-76.443405,12.192632,L
-42.69108,-66.31043,11.379965,L
-45.30454,-68.06637,9.193777,L
-45.80835,-65.24334,7.702264,L
-47.658066,-62.38679,4.3702426,L
-50.03808,-65.63094,7.9745417,L
-41.168205,-57.38275,22.821507,L
-39.045082,-58.40909,20.285372,L
-40.332726,-55.482086,18.067768,L
-47.36161,-49.577797,8.841064,L
-45.973812,-53.4045,10.247148,L
-49.76272,-52.483856,7.5769944,L
-54.662342,-55.487133,7.7042594,L
-53.587685,-50.23452,4.8705664,L
-57.38195,-47.433178,2.4421954,L
-52.901,-45.752693,2.8884459,L
-58.371777,-38.461212,2.631472,L
-52.379932,-39.005238,0.9275342,L
-56.553173,-35.82238,-0.2976571,L
-54.13664,-33.806736,-2.911744,L
-63.118813,-32.692543,-0.6997231,L
-24.062225,-61.169415,54.933155,L
-23.739725,-64.88161,53.69988,L
-25.023514,-62.017357,51.197487,L
-27.610062,-64.5237,42.638954,L
-24.686182,-63.04373,41.180454,L
-24.420404,-63.446587,35.73678,L
-25.235756,-65.248886,30.630884,L
-27.12167,-66.22617,31.336033,L
-37.005684,-62.87859,42.911526,L
-33.863018,-62.484417,41.962364,L
-34.39201,-68.15422,47.934948,L
-34.047005,-83.64082,34.77735,L
-29.96668,-80.652176,37.173634,L
-30.697693,-83.04956,29.605509,L
-31.627228,-78.019775,23.728085,L
-33.66566,-83.653915,22.65596,L
-34.33132,-84.46849,17.407072,L
-37.23695,-87.65413,21.549597,L
-45.802456,-78.14061,18.14597,L
-42.14023,-83.296875,14.600108,L
-40.72294,-79.570145,12.482683,L
-37.8355,-80.671196,8.140591,L
-19.282797,-61.911316,17.891453,L
-18.577879,-65.50563,11.202358,L
-19.217093,-65.74008,16.20413,L
-8.644606,-72.2664,20.185944,L
-7.8187537,-68.121826,15.041845,L
-1.4388863,-72.167015,16.253714,L
-1.7282349,-80.38491,11.539383,L
-2.35265,-80.42849,17.296711,L
-15.513125,-83.63044,37.578243,L
-11.342546,-80.80271,33.481792,L
-9.137188,-85.67661,37.34124,L
-9.048864,-96.15959,22.386314,L
-5.5562873,-91.84886,25.20611,L
-9.213653,-92.7568,15.645723,L
-4.1753173,-94.35603,15.27563,L
-7.5327883,-98.274826,10.534314,L
-6.0719604,-102.932106,6.158389,L
-10.500204,-102.81022,9.929691,L
-27.582035,-98.09402,11.412739,L
-21.917372,-99.098045,6.772329,L
-24.34849,-94.95027,5.3690543,L
-24.695276,-92.15861,2.0041413,L
-27.221552,-89.88462,5.5079284,L
-11.744148,-24.326773,44.821926,L
-13.686804,-21.62783,41.757668,L
-14.691892,-26.65839,41.56477,L
-15.123935,-37.321033,41.995144,L
-15.380511,-32.403435,39.766136,L
-12.163651,-34.514885,42.709526,L
-7.165722,-32.35492,44.003265,L
-5.186353,-36.743584,45.793884,L
-3.3773186,-52.228394,47.582172,L
-5.77093,-48.93935,46.390953,L
-5.9920273,-51.924316,42.811516,L
-10.051396,-54.688354,33.156406,L
-12.339582,-50.008923,35.93928,L
-13.292107,-49.278603,33.00012,L
-11.999914,-44.278595,33.68284,L
-11.334742,-49.738087,31.227024,L
-6.6868386,-50.590584,31.859192,L
-9.444781,-54.553856,27.606312,L
-14.323866,-64.53165,22.166216,L
-4.500182,-65.848915,18.729103,L
-14.608111,-61.848213,18.783298,L
-13.351492,-59.802002,16.895386,L
-1.0353885,17.136988,4.7502694,L
-0.77931064,7.8326416,3.1296108,L
-0.8004141,10.09598,6.9008827,L
-0.8343481,-1.6487453,14.721417,L
-2.2524788,-2.4147859,10.273264,L
-2.7163641,-7.451757,12.658414,L
-2.7364907,-14.241415,11.277229,L
-1.9490486,-13.963595,14.001035,L
-3.300385,-2.757211,31.60052,L
-1.1209676,-1.5007246,28.967663,L
-2.753305,-8.576897,30.304554,L
-1.0794039,-29.276432,25.414135,L
-0.3403862,-22.195963,24.326263,L
0.03624784,-28.917871,20.800081,L
-0.8066805,-28.141428,16.285444,L
0.36000833,-34.77298,16.232077,L
1.2215629,-37.557274,10.205374,L
0.7016082,-39.910206,16.760412,L
-3.593617,-45.975853,19.358528,L
-4.1867046,-47.193497,16.134975,L
-2.6185143,-49.989067,13.199016,L
-3.7014873,-56.447914,6.0166636,L
-2.089801,-56.29768,12.0308075,L
-35.24538,19.695744,-21.859558,L
-29.133703,18.375969,-15.414305,L
-31.468151,16.118362,-23.38052,L
-23.941317,7.3843412,-21.085213,L
-27.220861,8.819918,-20.879875,L
-27.177313,3.7090995,-17.437632,L
-28.882946,1.3182547,-19.53022,L
-27.385334,0.28111655,-18.8124,L
-12.680591,3.6753113,-16.364824,L
-15.160434,5.4563255,-19.156979,L
-17.51063,-1.7825134,-13.855258,L
-35.23506,-13.177048,-20.638693,L
-27.910686,-10.426966,-19.267048,L
-34.421677,-9.561978,-23.842632,L
-30.194855,-7.1686897,-25.322117,L
-29.451971,-8.894231,-26.839283,L
-21.469997,-5.444383,-28.356588,L
-26.386795,-10.295969,-25.84382,L
-24.408182,-18.112827,-20.624441,L
-18.836956,-13.881424,-24.14346,L
-17.494513,-18.968994,-26.051361,L
-24.920328,-21.158737,-33.12115,L
-20.649809,-24.557602,-28.442722,L
-61.34447,-9.841957,-6.4711123,L
-54.922386,-14.395581,-11.234755,L
-56.722374,-9.4372,-11.259912,L
-51.353382,-2.0472455,-21.346811,L
-51.255768,-6.505665,-20.599268,L
-53.303417,-2.8325143,-23.529034,L
-60.568188,-3.4381847,-24.260132,L
-58.925537,1.7039032,-26.753399,L
-44.725544,9.527149,-18.667604,L
-49.588154,16.395641,-15.746814,L
-47.249046,19.642445,-22.852448,L
-37.755295,6.2927637,-38.836357,L
-44.172462,8.914047,-40.495644,L
-43.23713,1.8965027,-37.43154,L
-47.45623,-2.938143,-35.340546,L
-45.10971,-2.1933355,-39.88845,L
-49.522682,-7.5552316,-42.880272,L
-42.754128,-3.222358,-46.13622,L
-30.119177,-4.8945403,-40.71546,L
-32.931545,-8.845183,-43.064587,L
